author,chapter,sentence,title
Jane Austen,Chapter 13,"If you should have no objection to receive me into your house, I propose myself the satisfaction of waiting on you and your family, Monday, November 18th, by four o'clock, and shall probably trespass on your hospitality till the Saturday se'ennight following, which I can do without any inconvenience, as Lady Catherine is far from objecting to my occasional absence on a Sunday, provided that some other clergyman is engaged to do the duty of the day.--I remain, dear sir, with respectful compliments to your lady and daughters, your well-wisher and friend, ""WILLIAM COLLINS"" ""At four o'clock, therefore, we may expect this peace-making gentleman,"" said Mr. Bennet, as he folded up the letter.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"""He seems to be a most conscientious and polite young man, upon my word, and I doubt not will prove a valuable acquaintance, especially if Lady Catherine should be so indulgent as to let him come to us again.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"""There is some sense in what he says about the girls, however, and if he is disposed to make them any amends, I shall not be the person to discourage him.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"""Though it is difficult,"" said Jane, ""to guess in what way he can mean to make us the atonement he thinks our due, the wish is certainly to his credit.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"Elizabeth was chiefly struck by his extraordinary deference for Lady Catherine, and his kind intention of christening, marrying, and burying his parishioners whenever it were required.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"""He must be an oddity, I think,"" said she.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"""I cannot make him out.--There is something very pompous in his style.--And what can he mean by apologising for being next in the entail?--We cannot suppose he would help it if he could.--Could he be a sensible man, sir?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"""No, my dear, I think not.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,I have great hopes of finding him quite the reverse.,PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"There is a mixture of servility and self-importance in his letter, which promises well.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"I am impatient to see him.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"""In point of composition,"" said Mary, ""the letter does not seem defective.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"The idea of the olive-branch perhaps is not wholly new, yet I think it is well expressed.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"To Catherine and Lydia, neither the letter nor its writer were in any degree interesting.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"It was next to impossible that their cousin should come in a scarlet coat, and it was now some weeks since they had received pleasure from the society of a man in any other colour.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"As for their mother, Mr. Collins's letter had done away much of her ill-will, and she was preparing to see him with a degree of composure which astonished her husband and daughters.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"Mr. Collins was punctual to his time, and was received with great politeness by the whole family.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"Mr. Bennet indeed said little; but the ladies were ready enough to talk, and Mr. Collins seemed neither in need of encouragement, nor inclined to be silent himself.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"He was a tall, heavy-looking young man of five-and-twenty.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"His air was grave and stately, and his manners were very formal.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"He had not been long seated before he complimented Mrs. Bennet on having so fine a family of daughters; said he had heard much of their beauty, but that in this instance fame had fallen short of the truth; and added, that he did not doubt her seeing them all in due time disposed of in marriage.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"This gallantry was not much to the taste of some of his hearers; but Mrs. Bennet, who quarreled with no compliments, answered most readily.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"""You are very kind, I am sure; and I wish with all my heart it may prove so, for else they will be destitute enough.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"Things are settled so oddly.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"""You allude, perhaps, to the entail of this estate.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"""Ah!",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"sir, I do indeed.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"It is a grievous affair to my poor girls, you must confess.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"Not that I mean to find fault with _you_, for such things I know are all chance in this world.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"There is no knowing how estates will go when once they come to be entailed.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"""I am very sensible, madam, of the hardship to my fair cousins, and could say much on the subject, but that I am cautious of appearing forward and precipitate.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,But I can assure the young ladies that I come prepared to admire them.,PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"At present I will not say more; but, perhaps, when we are better acquainted--"" He was interrupted by a summons to dinner; and the girls smiled on each other.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,They were not the only objects of Mr. Collins's admiration.,PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"The hall, the dining-room, and all its furniture, were examined and praised; and his commendation of everything would have touched Mrs. Bennet's heart, but for the mortifying supposition of his viewing it all as his own future property.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,The dinner too in its turn was highly admired; and he begged to know to which of his fair cousins the excellency of its cooking was owing.,PRIDE AND PREJUDICE
Jane Austen,Chapter 13,"But he was set right there by Mrs. Bennet, who assured him with some asperity that they were very well able to keep a good cook, and that her daughters had nothing to do in the kitchen.",PRIDE AND PREJUDICE
Jane Austen,Chapter 13,He begged pardon for having displeased her.,PRIDE AND PREJUDICE
Jane Austen,Chapter 13,In a softened tone she declared herself not at all offended; but he continued to apologise for about a quarter of an hour.,PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"During dinner, Mr. Bennet scarcely spoke at all; but when the servants were withdrawn, he thought it time to have some conversation with his guest, and therefore started a subject in which he expected him to shine, by observing that he seemed very fortunate in his patroness.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"Lady Catherine de Bourgh's attention to his wishes, and consideration for his comfort, appeared very remarkable.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,Mr. Bennet could not have chosen better.,PRIDE AND PREJUDICE
Jane Austen,Chapter 14,Mr. Collins was eloquent in her praise.,PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"The subject elevated him to more than usual solemnity of manner, and with a most important aspect he protested that ""he had never in his life witnessed such behaviour in a person of rank--such affability and condescension, as he had himself experienced from Lady Catherine.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,She had been graciously pleased to approve of both of the discourses which he had already had the honour of preaching before her.,PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"She had also asked him twice to dine at Rosings, and had sent for him only the Saturday before, to make up her pool of quadrille in the evening.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"Lady Catherine was reckoned proud by many people he knew, but _he_ had never seen anything but affability in her.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"She had always spoken to him as she would to any other gentleman; she made not the smallest objection to his joining in the society of the neighbourhood nor to his leaving the parish occasionally for a week or two, to visit his relations.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"She had even condescended to advise him to marry as soon as he could, provided he chose with discretion; and had once paid him a visit in his humble parsonage, where she had perfectly approved all the alterations he had been making, and had even vouchsafed to suggest some herself--some shelves in the closet up stairs.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"""That is all very proper and civil, I am sure,"" said Mrs. Bennet, ""and I dare say she is a very agreeable woman.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,It is a pity that great ladies in general are not more like her.,PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"Does she live near you, sir?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"""The garden in which stands my humble abode is separated only by a lane from Rosings Park, her ladyship's residence.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"""I think you said she was a widow, sir?",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"Has she any family?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"""She has only one daughter, the heiress of Rosings, and of very extensive property.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"""Ah!""",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"said Mrs. Bennet, shaking her head, ""then she is better off than many girls.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,And what sort of young lady is she?,PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"Is she handsome?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"""She is a most charming young lady indeed.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"Lady Catherine herself says that, in point of true beauty, Miss de Bourgh is far superior to the handsomest of her sex, because there is that in her features which marks the young lady of distinguished birth.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"She is unfortunately of a sickly constitution, which has prevented her from making that progress in many accomplishments which she could not have otherwise failed of, as I am informed by the lady who superintended her education, and who still resides with them.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"But she is perfectly amiable, and often condescends to drive by my humble abode in her little phaeton and ponies.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"""Has she been presented?",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"I do not remember her name among the ladies at court.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"""Her indifferent state of health unhappily prevents her being in town; and by that means, as I told Lady Catherine one day, has deprived the British court of its brightest ornament.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,Her ladyship seemed pleased with the idea; and you may imagine that I am happy on every occasion to offer those little delicate compliments which are always acceptable to ladies.,PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"I have more than once observed to Lady Catherine, that her charming daughter seemed born to be a duchess, and that the most elevated rank, instead of giving her consequence, would be adorned by her.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"These are the kind of little things which please her ladyship, and it is a sort of attention which I conceive myself peculiarly bound to pay.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"""You judge very properly,"" said Mr. Bennet, ""and it is happy for you that you possess the talent of flattering with delicacy.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"May I ask whether these pleasing attentions proceed from the impulse of the moment, or are the result of previous study?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"""They arise chiefly from what is passing at the time, and though I sometimes amuse myself with suggesting and arranging such little elegant compliments as may be adapted to ordinary occasions, I always wish to give them as unstudied an air as possible.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,Mr. Bennet's expectations were fully answered.,PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"His cousin was as absurd as he had hoped, and he listened to him with the keenest enjoyment, maintaining at the same time the most resolute composure of countenance, and, except in an occasional glance at Elizabeth, requiring no partner in his pleasure.",PRIDE AND PREJUDICE
Jane Austen,Chapter 14,"By tea-time, however, the dose had been enough, and Mr. Bennet was glad to take his guest into the drawing-room again, and, when tea was over, glad to invite him to read aloud to the ladies.",PRIDE AND PREJUDICE
