author,chapter,sentence,title
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"Look closely, however, and you may note that there are here seven large trees, each with a hole in its hollow trunk as large as a boy.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"These are the seven entrances to the home under the ground, for which Hook has been searching in vain these many moons.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,Will he find it tonight?,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"As the pirates advanced, the quick eye of Starkey sighted Nibs disappearing through the wood, and at once his pistol flashed out.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,But an iron claw gripped his shoulder.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Captain, let go!""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"he cried, writhing.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,Now for the first time we hear the voice of Hook.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,It was a black voice.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Put back that pistol first,"" it said threateningly.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""It was one of those boys you hate.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"I could have shot him dead.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Ay, and the sound would have brought Tiger Lily's redskins upon us.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"Do you want to lose your scalp?""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Shall I after him, Captain,"" asked pathetic Smee, ""and tickle him with Johnny Corkscrew?""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"Smee had pleasant names for everything, and his cutlass was Johnny Corkscrew, because he wiggled it in the wound.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,One could mention many lovable traits in Smee.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"For instance, after killing, it was his spectacles he wiped instead of his weapon.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Johnny's a silent fellow,"" he reminded Hook.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Not now, Smee,"" Hook said darkly.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""He is only one, and I want to mischief all the seven.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"Scatter and look for them.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"The pirates disappeared among the trees, and in a moment their Captain and Smee were alone.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"Hook heaved a heavy sigh, and I know not why it was, perhaps it was because of the soft beauty of the evening, but there came over him a desire to confide to his faithful bo'sun the story of his life.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"He spoke long and earnestly, but what it was all about Smee, who was rather stupid, did not know in the least.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,Anon [later] he caught the word Peter.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Most of all,"" Hook was saying passionately, ""I want their captain, Peter Pan.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"'Twas he cut off my arm.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,He brandished the hook threateningly.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""I've waited long to shake his hand with this.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"Oh, I'll tear him!""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""And yet,"" said Smee, ""I have often heard you say that hook was worth a score of hands, for combing the hair and other homely uses.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Ay,"" the captain answered, ""if I was a mother I would pray to have my children born with this instead of that,"" and he cast a look of pride upon his iron hand and one of scorn upon the other.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,Then again he frowned.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Peter flung my arm,"" he said, wincing, ""to a crocodile that happened to be passing by.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""I have often,"" said Smee, ""noticed your strange dread of crocodiles.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Not of crocodiles,"" Hook corrected him, ""but of that one crocodile.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,He lowered his voice.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""It liked my arm so much, Smee, that it has followed me ever since, from sea to sea and from land to land, licking its lips for the rest of me.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""In a way,"" said Smee, ""it's sort of a compliment.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""I want no such compliments,"" Hook barked petulantly.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""I want Peter Pan, who first gave the brute its taste for me.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"He sat down on a large mushroom, and now there was a quiver in his voice.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Smee,"" he said huskily, ""that crocodile would have had me before this, but by a lucky chance it swallowed a clock which goes tick tick inside it, and so before it can reach me I hear the tick and bolt.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"He laughed, but in a hollow way.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Some day,"" said Smee, ""the clock will run down, and then he'll get you.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,Hook wetted his dry lips.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Ay,"" he said, ""that's the fear that haunts me.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,Since sitting down he had felt curiously warm.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Smee,"" he said, ""this seat is hot.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,He jumped up.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Odds bobs, hammer and tongs I'm burning.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"They examined the mushroom, which was of a size and solidity unknown on the mainland; they tried to pull it up, and it came away at once in their hands, for it had no root.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"Stranger still, smoke began at once to ascend.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,The pirates looked at each other.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""A chimney!""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,they both exclaimed.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,They had indeed discovered the chimney of the home under the ground.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,It was the custom of the boys to stop it with a mushroom when enemies were in the neighbourhood.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,Not only smoke came out of it.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"There came also children's voices, for so safe did the boys feel in their hiding-place that they were gaily chattering.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"The pirates listened grimly, and then replaced the mushroom.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,They looked around them and noted the holes in the seven trees.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Did you hear them say Peter Pan's from home?""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"Smee whispered, fidgeting with Johnny Corkscrew.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,Hook nodded.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"He stood for a long time lost in thought, and at last a curdling smile lit up his swarthy face.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,Smee had been waiting for it.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Unrip your plan, captain,"" he cried eagerly.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""To return to the ship,"" Hook replied slowly through his teeth, ""and cook a large rich cake of a jolly thickness with green sugar on it.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"There can be but one room below, for there is but one chimney.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,The silly moles had not the sense to see that they did not need a door apiece.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,That shows they have no mother.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,We will leave the cake on the shore of the Mermaids' Lagoon.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"These boys are always swimming about there, playing with the mermaids.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"They will find the cake and they will gobble it up, because, having no mother, they don't know how dangerous 'tis to eat rich damp cake.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"He burst into laughter, not hollow laughter now, but honest laughter.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Aha, they will die.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,Smee had listened with growing admiration.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""It's the wickedest, prettiest policy ever I heard of!""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"he cried, and in their exultation they danced and sang:      ""Avast, belay, when I appear,      By fear they're overtook;      Nought's left upon your bones when you      Have shaken claws with Hook.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"They began the verse, but they never finished it, for another sound broke in and stilled them.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"There was at first such a tiny sound that a leaf might have fallen on it and smothered it, but as it came nearer it was more distinct.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,Tick tick tick tick!,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"Hook stood shuddering, one foot in the air.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""The crocodile!""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"he gasped, and bounded away, followed by his bo'sun.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,It was indeed the crocodile.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"It had passed the redskins, who were now on the trail of the other pirates.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,It oozed on after Hook.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"Once more the boys emerged into the open; but the dangers of the night were not yet over, for presently Nibs rushed breathless into their midst, pursued by a pack of wolves.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,The tongues of the pursuers were hanging out; the baying of them was horrible.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""Save me, save me!""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"cried Nibs, falling on the ground.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""But what can we do, what can we do?""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,It was a high compliment to Peter that at that dire moment their thoughts turned to him.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""What would Peter do?""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,they cried simultaneously.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"Almost in the same breath they cried, ""Peter would look at them through his legs.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"And then, ""Let us do what Peter would do.""",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"It is quite the most successful way of defying wolves, and as one boy they bent and looked through their legs.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"The next moment is the long one, but victory came quickly, for as the boys advanced upon them in the terrible attitude, the wolves dropped their tails and fled.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"Now Nibs rose from the ground, and the others thought that his staring eyes still saw the wolves.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,But it was not wolves he saw.,PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""I have seen a wonderfuller thing,"" he cried, as they gathered round him eagerly.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"""A great white bird.",PETER PAN
James Matthew Barrie,Chapter 5 THE ISLAND COME TRUE,"It is flying this way.""",PETER PAN
