author,chapter,sentence,title
Herman Melville,CHAPTER 21. Going Aboard.,"""There are some sailors running ahead there, if I see right,"" said I to Queequeg, ""it can't be shadows; she's off by sunrise, I guess; come on!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Avast!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"cried a voice, whose owner at the same time coming close behind us, laid a hand upon both our shoulders, and then insinuating himself between us, stood stooping forward a little, in the uncertain twilight, strangely peering from Queequeg to me.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,It was Elijah.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Going aboard?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Hands off, will you,"" said I.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Lookee here,"" said Queequeg, shaking himself, ""go 'way!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Ain't going aboard, then?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Yes, we are,"" said I, ""but what business is that of yours?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Do you know, Mr. Elijah, that I consider you a little impertinent?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""No, no, no; I wasn't aware of that,"" said Elijah, slowly and wonderingly looking from me to Queequeg, with the most unaccountable glances.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Elijah,"" said I, ""you will oblige my friend and me by withdrawing.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"We are going to the Indian and Pacific Oceans, and would prefer not to be detained.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Ye be, be ye?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Coming back afore breakfast?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""He's cracked, Queequeg,"" said I, ""come on.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Holloa!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"cried stationary Elijah, hailing us when we had removed a few paces.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Never mind him,"" said I, ""Queequeg, come on.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"But he stole up to us again, and suddenly clapping his hand on my shoulder, said--""Did ye see anything looking like men going towards that ship a while ago?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Struck by this plain matter-of-fact question, I answered, saying, ""Yes, I thought I did see four or five men; but it was too dim to be sure.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Very dim, very dim,"" said Elijah.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Morning to ye.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Once more we quitted him; but once more he came softly after us; and touching my shoulder again, said, ""See if you can find 'em now, will ye?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Find who?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Morning to ye!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"morning to ye!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"he rejoined, again moving off.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Oh!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"I was going to warn ye against--but never mind, never mind--it's all one, all in the family too;--sharp frost this morning, ain't it?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,Good-bye to ye.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Shan't see ye again very soon, I guess; unless it's before the Grand Jury.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"And with these cracked words he finally departed, leaving me, for the moment, in no small wonderment at his frantic impudence.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"At last, stepping on board the Pequod, we found everything in profound quiet, not a soul moving.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"The cabin entrance was locked within; the hatches were all on, and lumbered with coils of rigging.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Going forward to the forecastle, we found the slide of the scuttle open.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Seeing a light, we went down, and found only an old rigger there, wrapped in a tattered pea-jacket.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"He was thrown at whole length upon two chests, his face downwards and inclosed in his folded arms.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,The profoundest slumber slept upon him.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Those sailors we saw, Queequeg, where can they have gone to?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"said I, looking dubiously at the sleeper.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"But it seemed that, when on the wharf, Queequeg had not at all noticed what I now alluded to; hence I would have thought myself to have been optically deceived in that matter, were it not for Elijah's otherwise inexplicable question.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"But I beat the thing down; and again marking the sleeper, jocularly hinted to Queequeg that perhaps we had best sit up with the body; telling him to establish himself accordingly.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"He put his hand upon the sleeper's rear, as though feeling if it was soft enough; and then, without more ado, sat quietly down there.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Gracious!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Queequeg, don't sit there,"" said I.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Oh!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"perry dood seat,"" said Queequeg, ""my country way; won't hurt him face.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Face!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"said I, ""call that his face?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"very benevolent countenance then; but how hard he breathes, he's heaving himself; get off, Queequeg, you are heavy, it's grinding the face of the poor.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Get off, Queequeg!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Look, he'll twitch you off soon.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"I wonder he don't wake.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Queequeg removed himself to just beyond the head of the sleeper, and lighted his tomahawk pipe.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,I sat at the feet.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"We kept the pipe passing over the sleeper, from one to the other.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Meanwhile, upon questioning him in his broken fashion, Queequeg gave me to understand that, in his land, owing to the absence of settees and sofas of all sorts, the king, chiefs, and great people generally, were in the custom of fattening some of the lower orders for ottomans; and to furnish a house comfortably in that respect, you had only to buy up eight or ten lazy fellows, and lay them round in the piers and alcoves.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Besides, it was very convenient on an excursion; much better than those garden-chairs which are convertible into walking-sticks; upon occasion, a chief calling his attendant, and desiring him to make a settee of himself under a spreading tree, perhaps in some damp marshy place.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"While narrating these things, every time Queequeg received the tomahawk from me, he flourished the hatchet-side of it over the sleeper's head.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""What's that for, Queequeg?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Perry easy, kill-e; oh!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"perry easy!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"He was going on with some wild reminiscences about his tomahawk-pipe, which, it seemed, had in its two uses both brained his foes and soothed his soul, when we were directly attracted to the sleeping rigger.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"The strong vapour now completely filling the contracted hole, it began to tell upon him.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,He breathed with a sort of muffledness; then seemed troubled in the nose; then revolved over once or twice; then sat up and rubbed his eyes.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Holloa!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"he breathed at last, ""who be ye smokers?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Shipped men,"" answered I, ""when does she sail?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Aye, aye, ye are going in her, be ye?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,She sails to-day.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"The Captain came aboard last night.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""What Captain?--Ahab?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Who but him indeed?""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"I was going to ask him some further questions concerning Ahab, when we heard a noise on deck.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""Holloa!",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"Starbuck's astir,"" said the rigger.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"""He's a lively chief mate, that; good man, and a pious; but all alive now, I must turn to.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,"And so saying he went on deck, and we followed.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,It was now clear sunrise.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,Soon the crew came on board in twos and threes; the riggers bestirred themselves; the mates were actively engaged; and several of the shore people were busy in bringing various last things on board.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 21. Going Aboard.,Meanwhile Captain Ahab remained invisibly enshrined within his cabin.,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,"At length, towards noon, upon the final dismissal of the ship's riggers, and after the Pequod had been hauled out from the wharf, and after the ever-thoughtful Charity had come off in a whale-boat, with her last gift--a night-cap for Stubb, the second mate, her brother-in-law, and a spare Bible for the steward--after all this, the two Captains, Peleg and Bildad, issued from the cabin, and turning to the chief mate, Peleg said: ""Now, Mr. Starbuck, are you sure everything is right?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,"Captain Ahab is all ready--just spoke to him--nothing more to be got from shore, eh?",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,"Well, call all hands, then.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,"Muster 'em aft here--blast 'em!""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,"""No need of profane words, however great the hurry, Peleg,"" said Bildad, ""but away with thee, friend Starbuck, and do our bidding.""",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,How now!,MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,"Here upon the very point of starting for the voyage, Captain Peleg and Captain Bildad were going it with a high hand on the quarter-deck, just as if they were to be joint-commanders at sea, as well as to all appearances in port.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,"And, as for Captain Ahab, no sign of him was yet to be seen; only, they said he was in the cabin.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,"But then, the idea was, that his presence was by no means necessary in getting the ship under weigh, and steering her well out to sea.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,"Indeed, as that was not at all his proper business, but the pilot's; and as he was not yet completely recovered--so they said--therefore, Captain Ahab stayed below.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,"And all this seemed natural enough; especially as in the merchant service many captains never show themselves on deck for a considerable time after heaving up the anchor, but remain over the cabin table, having a farewell merry-making with their shore friends, before they quit the ship for good with the pilot.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,"But there was not much chance to think over the matter, for Captain Peleg was now all alive.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,"He seemed to do most of the talking and commanding, and not Bildad.",MOBY DICK; OR THE WHALE
Herman Melville,CHAPTER 22. Merry Christmas.,"""Aft here, ye sons of bachelors,"" he cried, as the sailors lingered at the main-mast.",MOBY DICK; OR THE WHALE
