chapter,sentence,title
Chapter 22. The Smugglers,"Moreover, from being so long in twilight or darkness, his eyes had acquired the faculty of distinguishing objects in the night, common to the hyena and the wolf.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Edmond smiled when he beheld himself; it was impossible that his best friend—if, indeed, he had any friend left—could recognize him; he could not recognize himself.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"The master of La Jeune Amélie, who was very desirous of retaining amongst his crew a man of Edmond’s value, had offered to advance him funds out of his future profits, which Edmond had accepted.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"His next care on leaving the barber’s who had achieved his first metamorphosis was to enter a shop and buy a complete sailor’s suit—a garb, as we all know, very simple, and consisting of white trousers, a striped shirt, and a cap.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"It was in this costume, and bringing back to Jacopo the shirt and trousers he had lent him, that Edmond reappeared before the captain of the lugger, who had made him tell his story over and over again before he could believe him, or recognize in the neat and trim sailor the man with thick and matted beard, hair tangled with seaweed, and body soaking in seabrine, whom he had picked up naked and nearly drowned.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Attracted by his prepossessing appearance, he renewed his offers of an engagement to Dantès; but Dantès, who had his own projects, would not agree for a longer time than three months.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"La Jeune Amélie had a very active crew, very obedient to their captain, who lost as little time as possible.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"He had scarcely been a week at Leghorn before the hold of his vessel was filled with printed muslins, contraband cottons, English powder, and tobacco on which the excise had forgotten to put its mark.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"The master was to get all this out of Leghorn free of duties, and land it on the shores of Corsica, where certain speculators undertook to forward the cargo to France.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"They sailed; Edmond was again cleaving the azure sea which had been the first horizon of his youth, and which he had so often dreamed of in prison.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"He left Gorgone on his right and La Pianosa on his left, and went towards the country of Paoli and Napoleon.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"The next morning going on deck, as he always did at an early hour, the patron found Dantès leaning against the bulwarks gazing with intense earnestness at a pile of granite rocks, which the rising sun tinged with rosy light.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,It was the Island of Monte Cristo.,THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,La Jeune Amélie left it three-quarters of a league to the larboard and kept on for Corsica.,THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Dantès thought, as they passed so closely to the island whose name was so interesting to him, that he had only to leap into the sea and in half an hour be at the promised land.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"But then what could he do without instruments to discover his treasure, without arms to defend himself?",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Besides, what would the sailors say?",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,What would the patron think?,THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,He must wait.,THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Fortunately, Dantès had learned how to wait; he had waited fourteen years for his liberty, and now he was free he could wait at least six months or a year for wealth.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,Would he not have accepted liberty without riches if it had been offered to him?,THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Besides, were not those riches chimerical?—offspring of the brain of the poor Abbé Faria, had they not died with him?",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"It is true, the letter of the Cardinal Spada was singularly circumstantial, and Dantès repeated it to himself, from one end to the other, for he had not forgotten a word.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"0285m Evening came, and Edmond saw the island tinged with the shades of twilight, and then disappear in the darkness from all eyes but his own, for he, with vision accustomed to the gloom of a prison, continued to behold it last of all, for he remained alone upon deck.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"The next morn broke off the coast of Aleria; all day they coasted, and in the evening saw fires lighted on land; the position of these was no doubt a signal for landing, for a ship’s lantern was hung up at the mast-head instead of the streamer, and they came to within a gunshot of the shore.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Dantès noticed that the captain of La Jeune Amélie had, as he neared the land, mounted two small culverins, which, without making much noise, can throw a four ounce ball a thousand paces or so.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"But on this occasion the precaution was superfluous, and everything proceeded with the utmost smoothness and politeness.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Four shallops came off with very little noise alongside the lugger, which, no doubt, in acknowledgement of the compliment, lowered her own shallop into the sea, and the five boats worked so well that by two o’clock in the morning all the cargo was out of La Jeune Amélie and on terra firma.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"The same night, such a man of regularity was the patron of La Jeune Amélie, the profits were divided, and each man had a hundred Tuscan livres, or about eighty francs.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,But the voyage was not ended.,THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"They turned the bowsprit towards Sardinia, where they intended to take in a cargo, which was to replace what had been discharged.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"The second operation was as successful as the first, La Jeune Amélie was in luck.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"This new cargo was destined for the coast of the Duchy of Lucca, and consisted almost entirely of Havana cigars, sherry, and Malaga wines.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"There they had a bit of a skirmish in getting rid of the duties; the excise was, in truth, the everlasting enemy of the patron of La Jeune Amélie.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"A customs officer was laid low, and two sailors wounded; Dantès was one of the latter, a ball having touched him in the left shoulder.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Dantès was almost glad of this affray, and almost pleased at being wounded, for they were rude lessons which taught him with what eye he could view danger, and with what endurance he could bear suffering.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"He had contemplated danger with a smile, and when wounded had exclaimed with the great philosopher, “Pain, thou art not an evil.” He had, moreover, looked upon the customs officer wounded to death, and, whether from heat of blood produced by the encounter, or the chill of human sentiment, this sight had made but slight impression upon him.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Dantès was on the way he desired to follow, and was moving towards the end he wished to achieve; his heart was in a fair way of petrifying in his bosom.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Jacopo, seeing him fall, had believed him killed, and rushing towards him raised him up, and then attended to him with all the kindness of a devoted comrade.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"This world was not then so good as Doctor Pangloss believed it, neither was it so wicked as Dantès thought it, since this man, who had nothing to expect from his comrade but the inheritance of his share of the prize-money, manifested so much sorrow when he saw him fall.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Fortunately, as we have said, Edmond was only wounded, and with certain herbs gathered at certain seasons, and sold to the smugglers by the old Sardinian women, the wound soon closed.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Edmond then resolved to try Jacopo, and offered him in return for his attention a share of his prize-money, but Jacopo refused it indignantly.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"As a result of the sympathetic devotion which Jacopo had from the first bestowed on Edmond, the latter was moved to a certain degree of affection.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"But this sufficed for Jacopo, who instinctively felt that Edmond had a right to superiority of position—a superiority which Edmond had concealed from all others.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,And from this time the kindness which Edmond showed him was enough for the brave seaman.,THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Then in the long days on board ship, when the vessel, gliding on with security over the azure sea, required no care but the hand of the helmsman, thanks to the favorable winds that swelled her sails, Edmond, with a chart in his hand, became the instructor of Jacopo, as the poor Abbé Faria had been his tutor.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"He pointed out to him the bearings of the coast, explained to him the variations of the compass, and taught him to read in that vast book opened over our heads which they call heaven, and where God writes in azure with letters of diamonds.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"And when Jacopo inquired of him, “What is the use of teaching all these things to a poor sailor like me?” Edmond replied, “Who knows?",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,You may one day be the captain of a vessel.,THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Your fellow-countryman, Bonaparte, became emperor.” We had forgotten to say that Jacopo was a Corsican.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Two months and a half elapsed in these trips, and Edmond had become as skilful a coaster as he had been a hardy seaman; he had formed an acquaintance with all the smugglers on the coast, and learned all the Masonic signs by which these half pirates recognize each other.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"He had passed and re-passed his Island of Monte Cristo twenty times, but not once had he found an opportunity of landing there.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,He then formed a resolution.,THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"As soon as his engagement with the patron of La Jeune Amélie ended, he would hire a small vessel on his own account—for in his several voyages he had amassed a hundred piastres—and under some pretext land at the Island of Monte Cristo.",THE COUNT OF MONTE CRISTO
Chapter 22. The Smugglers,"Then he would be free to make his researches, not perhaps entirely at liberty, for he would be doubtless watched by those who accompanied him.",THE COUNT OF MONTE CRISTO
